ID	CDC1551.1.halflife	CDC1551.2.halflife	Uninfected.1.halflife	Uninfected.2.halflife
sp|Q96HE7|ERO1A_HUMANERO1-likeproteinalphaOS=HomosapiensGN=ERO1APE=1SV=2;tr|G3V3E6|G3V3E6_HUMANERO1-likeproteinalphaOS=HomosapiensGN=ERO1APE=1SV=1;tr|G3V5B3|G3V5B3_HUMANERO1-likeproteinalpha(Fragment)OS=HomosapiensGN=ERO1APE=1SV=1;tr|G3V2H0|G3V2H0_HUMANERO1-likeproteinalpha(Fragment)OS=HomosapiensGN=ERO1APE=1SV=1;tr|G3V503|G3V503_HUMANERO1-likeproteinalphaOS=HomosapiensGN=ERO1APE=1SV=1	50.15757608	52.0112065	49.62278805	50.13758741
sp|Q96P48|ARAP1_HUMANArf-GAPwithRho-GAPdomain,ANKrepeatandPHdomain-containingprotein1OS=HomosapiensGN=ARAP1PE=1SV=3;tr|A0A0A0MSJ2|A0A0A0MSJ2_HUMANArf-GAPwithRho-GAPdomain,ANKrepeatandPHdomain-containingprotein1OS=HomosapiensGN=ARAP1PE=1SV=1;tr|E7EU13|E7EU13_HUMANArf-GAPwithRho-GAPdomain,ANKrepeatandPHdomain-containingprotein1OS=HomosapiensGN=ARAP1PE=1SV=1;tr|H0YGD1|H0YGD1_HUMANArf-GAPwithRho-GAPdomain,ANKrepeatandPHdomain-containingprotein1(Fragment)OS=HomosapiensGN=ARAP1PE=1SV=1;tr|F5GWQ2|F5GWQ2_HUMANArf-GAPwithRho-GAPdomain,ANKrepeatandPHdomain-containingprotein1(Fragment)OS=HomosapiensGN=ARAP1PE=1SV=1;tr|F5GWN4|F5GWN4_HUMANArf-GAPwithRho-GAPdomain,ANKrepeatandPHdomain-containingprotein1(Fragment)OS=HomosapiensGN=ARAP1PE=1SV=1;tr|F8WBT0|F8WBT0_HUMANArf-GAPwithRho-GAPdomain,ANKrepeatandPHdomain-containingprotein1(Fragment)OS=HomosapiensGN=ARAP1PE=1SV=1	21.25201172	23.12543654	26.13953639	29.24893725
sp|Q96P70|IPO9_HUMANImportin-9OS=HomosapiensGN=IPO9PE=1SV=3	44.55619116	46.46459588	49.12893886	38.78421919
sp|Q99536|VAT1_HUMANSynapticvesiclemembraneproteinVAT-1homologOS=HomosapiensGN=VAT1PE=1SV=2;tr|K7ERT7|K7ERT7_HUMANSynapticvesiclemembraneproteinVAT-1homolog(Fragment)OS=HomosapiensGN=VAT1PE=1SV=1;tr|K7ESA3|K7ESA3_HUMANSynapticvesiclemembraneproteinVAT-1homolog(Fragment)OS=HomosapiensGN=VAT1PE=1SV=1;tr|K7ENX2|K7ENX2_HUMANSynapticvesiclemembraneproteinVAT-1homolog(Fragment)OS=HomosapiensGN=VAT1PE=1SV=1;tr|K7EM19|K7EM19_HUMANSynapticvesiclemembraneproteinVAT-1homolog(Fragment)OS=HomosapiensGN=VAT1PE=1SV=1;tr|K7EJM4|K7EJM4_HUMANSynapticvesiclemembraneproteinVAT-1homolog(Fragment)OS=HomosapiensGN=VAT1PE=1SV=1;tr|K7ER81|K7ER81_HUMANSynapticvesiclemembraneproteinVAT-1homolog(Fragment)OS=HomosapiensGN=VAT1PE=1SV=1	45.1953814	46.36101006	38.74937579	40.04434759
sp|Q99733|NP1L4_HUMANNucleosomeassemblyprotein1-like4OS=HomosapiensGN=NAP1L4PE=1SV=1;tr|C9J6D1|C9J6D1_HUMANNucleosomeassemblyprotein1-like4(Fragment)OS=HomosapiensGN=NAP1L4PE=1SV=1;tr|C9JZI7|C9JZI7_HUMANNucleosomeassemblyprotein1-like4(Fragment)OS=HomosapiensGN=NAP1L4PE=1SV=1;tr|E9PNW0|E9PNW0_HUMANNucleosomeassemblyprotein1-like4(Fragment)OS=HomosapiensGN=NAP1L4PE=1SV=1;tr|E9PJJ2|E9PJJ2_HUMANNucleosomeassemblyprotein1-like4(Fragment)OS=HomosapiensGN=NAP1L4PE=1SV=1;tr|E9PS34|E9PS34_HUMANNucleosomeassemblyprotein1-like4(Fragment)OS=HomosapiensGN=NAP1L4PE=1SV=1;tr|E9PNJ7|E9PNJ7_HUMANNucleosomeassemblyprotein1-like4(Fragment)OS=HomosapiensGN=NAP1L4PE=1SV=1;tr|A8MXH2|A8MXH2_HUMANNucleosomeassemblyprotein1-like4(Fragment)OS=HomosapiensGN=NAP1L4PE=1SV=2;tr|E9PKT8|E9PKT8_HUMANNucleosomeassemblyprotein1-like4(Fragment)OS=HomosapiensGN=NAP1L4PE=1SV=1;tr|E9PKI2|E9PKI2_HUMANNucleosomeassemblyprotein1-like4(Fragment)OS=HomosapiensGN=NAP1L4PE=1SV=1;tr|E9PP22|E9PP22_HUMANNucleosomeassemblyprotein1-like4(Fragment)OS=HomosapiensGN=NAP1L4PE=1SV=2;tr|C9J1B1|C9J1B1_HUMANNucleosomeassemblyprotein1-like4(Fragment)OS=HomosapiensGN=NAP1L4PE=1SV=2;tr|H0YCI4|H0YCI4_HUMANNucleosomeassemblyprotein1-like4(Fragment)OS=HomosapiensGN=NAP1L4PE=1SV=1	45.20120044	46.12579207	46.65112132	40.93410711
sp|Q9BSJ8|ESYT1_HUMANExtendedsynaptotagmin-1OS=HomosapiensGN=ESYT1PE=1SV=1;tr|F8VZB1|F8VZB1_HUMANExtendedsynaptotagmin-1(Fragment)OS=HomosapiensGN=ESYT1PE=1SV=1	48.8972925	47.2166882	39.06071185	39.66079784
sp|Q9BW60|ELOV1_HUMANElongationofverylongchainfattyacidsprotein1OS=HomosapiensGN=ELOVL1PE=1SV=1	26.20050607	25.17098304	24.74749599	31.0812538
sp|Q9H0E2|TOLIP_HUMANToll-interactingproteinOS=HomosapiensGN=TOLLIPPE=1SV=1;tr|F2Z2Y8|F2Z2Y8_HUMANToll-interactingproteinOS=HomosapiensGN=TOLLIPPE=1SV=1;tr|E7EN89|E7EN89_HUMANTollinteractingprotein,isoformCRA_bOS=HomosapiensGN=TOLLIPPE=1SV=2;tr|E9PNS3|E9PNS3_HUMANToll-interactingproteinOS=HomosapiensGN=TOLLIPPE=1SV=1;tr|E9PP67|E9PP67_HUMANToll-interactingproteinOS=HomosapiensGN=TOLLIPPE=1SV=1;tr|E9PQ25|E9PQ25_HUMANToll-interactingprotein(Fragment)OS=HomosapiensGN=TOLLIPPE=1SV=1	21.60392489	24.16568399	23.14827761	20.46044681
sp|Q9H3N1|TMX1_HUMANThioredoxin-relatedtransmembraneprotein1OS=HomosapiensGN=TMX1PE=1SV=1;tr|G3V448|G3V448_HUMANThioredoxin-relatedtransmembraneprotein1OS=HomosapiensGN=TMX1PE=1SV=1	59.49729808	51.51838383	57.25424138	62.22516778
sp|Q9H3U1|UN45A_HUMANProteinunc-45homologAOS=HomosapiensGN=UNC45APE=1SV=1	31.45522228	31.40906976	27.76872773	27.31507994
sp|Q9H4A4|AMPB_HUMANAminopeptidaseBOS=HomosapiensGN=RNPEPPE=1SV=2;tr|A6NKB8|A6NKB8_HUMANAminopeptidaseBOS=HomosapiensGN=RNPEPPE=1SV=1;tr|A0A087WU27|A0A087WU27_HUMANAminopeptidaseB(Fragment)OS=HomosapiensGN=RNPEPPE=1SV=1;tr|A0A087WUS4|A0A087WUS4_HUMANAminopeptidaseB(Fragment)OS=HomosapiensGN=RNPEPPE=1SV=1;tr|C9JMZ3|C9JMZ3_HUMANAminopeptidaseB(Fragment)OS=HomosapiensGN=RNPEPPE=1SV=1;tr|H7C2T3|H7C2T3_HUMANAminopeptidaseB(Fragment)OS=HomosapiensGN=RNPEPPE=1SV=1	55.24381376	58.49741531	53.39618656	55.08174045
sp|Q9NP72|RAB18_HUMANRas-relatedproteinRab-18OS=HomosapiensGN=RAB18PE=1SV=1;tr|Q5W0J0|Q5W0J0_HUMANRas-relatedproteinRab-18OS=HomosapiensGN=RAB18PE=1SV=1;tr|A0A087X163|A0A087X163_HUMANRas-relatedproteinRab-18OS=HomosapiensGN=RAB18PE=1SV=1;tr|H0Y6T8|H0Y6T8_HUMANRas-relatedproteinRab-18(Fragment)OS=HomosapiensGN=RAB18PE=1SV=1	27.89997301	27.74545659	27.80330703	32.88554619
sp|Q9NUQ9|FA49B_HUMANProteinFAM49BOS=HomosapiensGN=FAM49BPE=1SV=1;tr|E5RI16|E5RI16_HUMANProteinFAM49B(Fragment)OS=HomosapiensGN=FAM49BPE=1SV=1;tr|A0A087X178|A0A087X178_HUMANProteinFAM49BOS=HomosapiensGN=FAM49BPE=1SV=1;tr|E5RJL8|E5RJL8_HUMANProteinFAM49B(Fragment)OS=HomosapiensGN=FAM49BPE=1SV=1;tr|E5RJE1|E5RJE1_HUMANProteinFAM49B(Fragment)OS=HomosapiensGN=FAM49BPE=1SV=1;tr|E5RIR8|E5RIR8_HUMANProteinFAM49B(Fragment)OS=HomosapiensGN=FAM49BPE=1SV=1;tr|E5RGI7|E5RGI7_HUMANProteinFAM49B(Fragment)OS=HomosapiensGN=FAM49BPE=1SV=8;sp|Q9H0Q0|FA49A_HUMANProteinFAM49AOS=HomosapiensGN=FAM49APE=2SV=1;tr|E5RK61|E5RK61_HUMANProteinFAM49B(Fragment)OS=HomosapiensGN=FAM49BPE=1SV=1;tr|E5RFS4|E5RFS4_HUMANProteinFAM49B(Fragment)OS=HomosapiensGN=FAM49BPE=1SV=1;tr|E5RHU5|E5RHU5_HUMANProteinFAM49B(Fragment)OS=HomosapiensGN=FAM49BPE=1SV=1	50.62212663	51.64645306	48.78462233	49.99723065
sp|Q9NYU2|UGGG1_HUMANUDP-glucose:glycoproteinglucosyltransferase1OS=HomosapiensGN=UGGT1PE=1SV=3;tr|H7BZG0|H7BZG0_HUMANUDP-glucose:glycoproteinglucosyltransferase1(Fragment)OS=HomosapiensGN=UGGT1PE=1SV=1;sp|Q9NYU1|UGGG2_HUMANUDP-glucose:glycoproteinglucosyltransferase2OS=HomosapiensGN=UGGT2PE=1SV=4;tr|F8WCI2|F8WCI2_HUMANUDP-glucose:glycoproteinglucosyltransferase1OS=HomosapiensGN=UGGT1PE=1SV=1;tr|F8WCE6|F8WCE6_HUMANUDP-glucose:glycoproteinglucosyltransferase1OS=HomosapiensGN=UGGT1PE=1SV=1	50.88853114	52.37867825	47.80506595	54.36751178
sp|Q9P258|RCC2_HUMANProteinRCC2OS=HomosapiensGN=RCC2PE=1SV=2	29.66741411	29.97914799	32.28826276	36.24782124
sp|Q9UBB4|ATX10_HUMANAtaxin-10OS=HomosapiensGN=ATXN10PE=1SV=1;tr|B1AHE3|B1AHE3_HUMANAtaxin-10OS=HomosapiensGN=ATXN10PE=1SV=1;tr|B1AHE4|B1AHE4_HUMANAtaxin-10(Fragment)OS=HomosapiensGN=ATXN10PE=1SV=1	17.08995074	15.71558212	16.08355097	18.07584639
sp|Q9UI08|EVL_HUMANEna/VASP-likeproteinOS=HomosapiensGN=EVLPE=1SV=2;tr|H0YJN0|H0YJN0_HUMANEna/VASP-likeprotein(Fragment)OS=HomosapiensGN=EVLPE=1SV=1;tr|G3V2K5|G3V2K5_HUMANEna/VASP-likeprotein(Fragment)OS=HomosapiensGN=EVLPE=1SV=1;tr|G3V5F7|G3V5F7_HUMANEna/VASP-likeprotein(Fragment)OS=HomosapiensGN=EVLPE=1SV=1;tr|G3V314|G3V314_HUMANEna/VASP-likeprotein(Fragment)OS=HomosapiensGN=EVLPE=1SV=1;tr|H0YJL6|H0YJL6_HUMANEna/VASP-likeprotein(Fragment)OS=HomosapiensGN=EVLPE=1SV=1	36.9585147	30.11877492	30.15545538	28.61006853
sp|Q9UJ70|NAGK_HUMANN-acetyl-D-glucosaminekinaseOS=HomosapiensGN=NAGKPE=1SV=4;tr|C9JEV6|C9JEV6_HUMANN-acetyl-D-glucosaminekinaseOS=HomosapiensGN=NAGKPE=1SV=3;tr|H7C3G9|H7C3G9_HUMANN-acetyl-D-glucosaminekinaseOS=HomosapiensGN=NAGKPE=1SV=2;tr|H7C1L7|H7C1L7_HUMANN-acetyl-D-glucosaminekinaseOS=HomosapiensGN=NAGKPE=1SV=2;tr|H7C286|H7C286_HUMANN-acetyl-D-glucosaminekinaseOS=HomosapiensGN=NAGKPE=1SV=2;tr|H0YE82|H0YE82_HUMANN-acetyl-D-glucosaminekinase(Fragment)OS=HomosapiensGN=NAGKPE=1SV=2;tr|H0YEB7|H0YEB7_HUMANN-acetyl-D-glucosaminekinase(Fragment)OS=HomosapiensGN=NAGKPE=1SV=1;tr|E9PPU6|E9PPU6_HUMANN-acetyl-D-glucosaminekinase(Fragment)OS=HomosapiensGN=NAGKPE=1SV=2;tr|H0YF44|H0YF44_HUMANN-acetyl-D-glucosaminekinase(Fragment)OS=HomosapiensGN=NAGKPE=1SV=1;tr|H0YC94|H0YC94_HUMANN-acetyl-D-glucosaminekinase(Fragment)OS=HomosapiensGN=NAGKPE=1SV=1	26.39309178	26.35085084	30.32170543	32.85211039
sp|Q9Y265|RUVB1_HUMANRuvB-like1OS=HomosapiensGN=RUVBL1PE=1SV=1;tr|E7ETR0|E7ETR0_HUMANRuvB-likehelicaseOS=HomosapiensGN=RUVBL1PE=1SV=1;tr|H7C4G5|H7C4G5_HUMANRuvB-likehelicase(Fragment)OS=HomosapiensGN=RUVBL1PE=1SV=1;tr|J3QLR1|J3QLR1_HUMANRuvB-likehelicase(Fragment)OS=HomosapiensGN=RUVBL1PE=1SV=1;tr|H7C4I3|H7C4I3_HUMANRuvB-likehelicase(Fragment)OS=HomosapiensGN=RUVBL1PE=1SV=1	75.14824816	82.43699625	79.75152507	85.32093801
sp|Q9Y2Q3|GSTK1_HUMANGlutathioneS-transferasekappa1OS=HomosapiensGN=GSTK1PE=1SV=3;tr|E9PFN5|E9PFN5_HUMANGlutathioneS-transferasekappa1OS=HomosapiensGN=GSTK1PE=1SV=1;tr|C9JNT3|C9JNT3_HUMANGlutathioneS-transferasekappa1(Fragment)OS=HomosapiensGN=GSTK1PE=1SV=1	44.47434228	47.62288131	42.84275405	50.66158267
sp|Q9Y371|SHLB1_HUMANEndophilin-B1OS=HomosapiensGN=SH3GLB1PE=1SV=1;tr|A0A087WW40|A0A087WW40_HUMANEndophilin-B1OS=HomosapiensGN=SH3GLB1PE=1SV=1;tr|F8WFB9|F8WFB9_HUMANEndophilin-B2OS=HomosapiensGN=SH3GLB2PE=1SV=1;tr|B7ZC39|B7ZC39_HUMANEndophilin-B2OS=HomosapiensGN=SH3GLB2PE=1SV=1;sp|Q9NR46|SHLB2_HUMANEndophilin-B2OS=HomosapiensGN=SH3GLB2PE=1SV=1;tr|B7ZC38|B7ZC38_HUMANEndophilin-B2OS=HomosapiensGN=SH3GLB2PE=1SV=1	30.05223771	26.58661586	33.19922012	35.46746733
sp|Q9Y376|CAB39_HUMANCalcium-bindingprotein39OS=HomosapiensGN=CAB39PE=1SV=1;tr|A0A087X0K1|A0A087X0K1_HUMANCalcium-bindingprotein39OS=HomosapiensGN=CAB39PE=1SV=1	28.76974288	27.87727189	26.10447343	26.25952166
sp|Q9Y3C8|UFC1_HUMANUbiquitin-foldmodifier-conjugatingenzyme1OS=HomosapiensGN=UFC1PE=1SV=3	32.47432811	35.63019236	35.91656111	38.36189544
tr|A0A024R4E5|A0A024R4E5_HUMANHighdensitylipoproteinbindingprotein(Vigilin),isoformCRA_aOS=HomosapiensGN=HDLBPPE=1SV=1;sp|Q00341|VIGLN_HUMANVigilinOS=HomosapiensGN=HDLBPPE=1SV=2;tr|H0Y394|H0Y394_HUMANVigilin(Fragment)OS=HomosapiensGN=HDLBPPE=1SV=1;tr|C9JZI8|C9JZI8_HUMANVigilin(Fragment)OS=HomosapiensGN=HDLBPPE=1SV=2;tr|C9J5E5|C9J5E5_HUMANVigilin(Fragment)OS=HomosapiensGN=HDLBPPE=1SV=2;tr|C9JIZ1|C9JIZ1_HUMANVigilin(Fragment)OS=HomosapiensGN=HDLBPPE=1SV=2;tr|C9JHS7|C9JHS7_HUMANVigilin(Fragment)OS=HomosapiensGN=HDLBPPE=1SV=2;tr|C9JHZ8|C9JHZ8_HUMANVigilin(Fragment)OS=HomosapiensGN=HDLBPPE=1SV=2;tr|C9JES8|C9JES8_HUMANVigilin(Fragment)OS=HomosapiensGN=HDLBPPE=1SV=2;tr|C9JT62|C9JT62_HUMANVigilin(Fragment)OS=HomosapiensGN=HDLBPPE=1SV=2;tr|C9JK79|C9JK79_HUMANVigilin(Fragment)OS=HomosapiensGN=HDLBPPE=1SV=2;tr|H7BZC3|H7BZC3_HUMANVigilin(Fragment)OS=HomosapiensGN=HDLBPPE=1SV=1;tr|H7C0A4|H7C0A4_HUMANVigilin(Fragment)OS=HomosapiensGN=HDLBPPE=1SV=8;tr|C9JMQ6|C9JMQ6_HUMANVigilin(Fragment)OS=HomosapiensGN=HDLBPPE=1SV=8;tr|C9JQ82|C9JQ82_HUMANVigilin(Fragment)OS=HomosapiensGN=HDLBPPE=1SV=8;tr|C9JBS3|C9JBS3_HUMANVigilin(Fragment)OS=HomosapiensGN=HDLBPPE=1SV=2;tr|C9JEJ8|C9JEJ8_HUMANVigilin(Fragment)OS=HomosapiensGN=HDLBPPE=1SV=2;tr|C9JHN6|C9JHN6_HUMANVigilin(Fragment)OS=HomosapiensGN=HDLBPPE=1SV=8;tr|H7C2D1|H7C2D1_HUMANVigilin(Fragment)OS=HomosapiensGN=HDLBPPE=1SV=1;tr|C9JHS9|C9JHS9_HUMANVigilin(Fragment)OS=HomosapiensGN=HDLBPPE=1SV=1;tr|C9J739|C9J739_HUMANVigilin(Fragment)OS=HomosapiensGN=HDLBPPE=1SV=1	19.61835626	20.43738771	20.70686747	19.83563882
tr|A0A024R4M0|A0A024R4M0_HUMAN40SribosomalproteinS9OS=HomosapiensGN=RPS9PE=1SV=1;sp|P46781|RS9_HUMAN40SribosomalproteinS9OS=HomosapiensGN=RPS9PE=1SV=3;tr|B5MCT8|B5MCT8_HUMAN40SribosomalproteinS9OS=HomosapiensGN=RPS9PE=1SV=1;tr|C9JM19|C9JM19_HUMAN40SribosomalproteinS9OS=HomosapiensGN=RPS9PE=1SV=1;tr|F2Z3C0|F2Z3C0_HUMAN40SribosomalproteinS9OS=HomosapiensGN=RPS9PE=1SV=1;tr|A8MXK4|A8MXK4_HUMAN40SribosomalproteinS9OS=HomosapiensGN=RPS9PE=1SV=1	64.17105287	66.56012337	79.16329369	76.04003745
tr|A0A087WUL2|A0A087WUL2_HUMANProteasomesubunitbetatype-3(Fragment)OS=HomosapiensGN=PSMB3PE=1SV=1;sp|P49720|PSB3_HUMANProteasomesubunitbetatype-3OS=HomosapiensGN=PSMB3PE=1SV=2;tr|A0A087WXQ8|A0A087WXQ8_HUMANProteasomesubunitbetatype-3OS=HomosapiensGN=PSMB3PE=1SV=1;tr|A0A087WY10|A0A087WY10_HUMANProteasomesubunitbetatype-3OS=HomosapiensGN=PSMB3PE=1SV=1	58.87348823	62.92586377	63.51751264	66.64464028
tr|A0A087WY71|A0A087WY71_HUMANAP-2complexsubunitmuOS=HomosapiensGN=AP2M1PE=1SV=1;sp|Q96CW1|AP2M1_HUMANAP-2complexsubunitmuOS=HomosapiensGN=AP2M1PE=1SV=2;tr|E9PFW3|E9PFW3_HUMANAP-2complexsubunitmuOS=HomosapiensGN=AP2M1PE=1SV=1;tr|C9JJ47|C9JJ47_HUMANAP-2complexsubunitmu(Fragment)OS=HomosapiensGN=AP2M1PE=1SV=1;tr|C9JTK4|C9JTK4_HUMANAP-2complexsubunitmu(Fragment)OS=HomosapiensGN=AP2M1PE=1SV=1;tr|C9JGT8|C9JGT8_HUMANAP-2complexsubunitmu(Fragment)OS=HomosapiensGN=AP2M1PE=1SV=1;tr|C9JJD3|C9JJD3_HUMANAP-2complexsubunitmu(Fragment)OS=HomosapiensGN=AP2M1PE=1SV=1;tr|C9JPV8|C9JPV8_HUMANAP-2complexsubunitmu(Fragment)OS=HomosapiensGN=AP2M1PE=1SV=1;tr|H7C4C3|H7C4C3_HUMANAP-2complexsubunitmu(Fragment)OS=HomosapiensGN=AP2M1PE=1SV=1	31.3859848	35.39095131	32.8259797	35.60393301
tr|A0A087X0S5|A0A087X0S5_HUMANCollagenalpha-1(VI)chainOS=HomosapiensGN=COL6A1PE=1SV=1;sp|P12109|CO6A1_HUMANCollagenalpha-1(VI)chainOS=HomosapiensGN=COL6A1PE=1SV=3	6.827777795	6.253467938	7.506703069	6.154975656
tr|A0A087X271|A0A087X271_HUMANCalponin(Fragment)OS=HomosapiensGN=CNN2PE=1SV=1;tr|B4DDF4|B4DDF4_HUMANCalponinOS=HomosapiensGN=CNN2PE=1SV=1;sp|Q99439|CNN2_HUMANCalponin-2OS=HomosapiensGN=CNN2PE=1SV=4;tr|B4DUT8|B4DUT8_HUMANCalponinOS=HomosapiensGN=CNN2PE=1SV=1;tr|K7ES69|K7ES69_HUMANCalponin-2OS=HomosapiensGN=CNN2PE=1SV=1;tr|A0A087X1X5|A0A087X1X5_HUMANCalponin(Fragment)OS=HomosapiensGN=CNN2PE=1SV=1;tr|H3BVI6|H3BVI6_HUMANCalponin(Fragment)OS=HomosapiensGN=CNN2PE=1SV=1;tr|H3BQH0|H3BQH0_HUMANCalponin-2(Fragment)OS=HomosapiensGN=CNN2PE=1SV=2;tr|A0A087WV51|A0A087WV51_HUMANCalponin-2(Fragment)OS=HomosapiensGN=CNN2PE=1SV=1;tr|U3KPS3|U3KPS3_HUMANCalponin-2(Fragment)OS=HomosapiensGN=CNN2PE=1SV=1;sp|Q15417|CNN3_HUMANCalponin-3OS=HomosapiensGN=CNN3PE=1SV=1	26.29845033	28.04912017	22.94751751	23.63413483
tr|A0A0A0MS51|A0A0A0MS51_HUMANGelsolinOS=HomosapiensGN=GSNPE=1SV=1;tr|A0A0A0MT01|A0A0A0MT01_HUMANGelsolinOS=HomosapiensGN=GSNPE=1SV=1;sp|P06396|GELS_HUMANGelsolinOS=HomosapiensGN=GSNPE=1SV=1;CON__Q3SX14;tr|Q5T0I1|Q5T0I1_HUMANGelsolin(Fragment)OS=HomosapiensGN=GSNPE=1SV=1;tr|Q5T0H8|Q5T0H8_HUMANGelsolin(Fragment)OS=HomosapiensGN=GSNPE=1SV=2;REV__tr|H0YJM7|H0YJM7_HUMANProteinCASC1(Fragment)OS=HomosapiensGN=CASC1PE=1SV=2;REV__sp|Q6TDU7|CASC1_HUMANProteinCASC1OS=HomosapiensGN=CASC1PE=2SV=2;REV__tr|F8W8F9|F8W8F9_HUMANProteinCASC1OS=HomosapiensGN=CASC1PE=1SV=1	73.91623432	73.24351858	65.75477859	72.24114971
tr|A0A0A0MSK5|A0A0A0MSK5_HUMANTorsin-1A-interactingprotein1OS=HomosapiensGN=TOR1AIP1PE=1SV=1;sp|Q5JTV8|TOIP1_HUMANTorsin-1A-interactingprotein1OS=HomosapiensGN=TOR1AIP1PE=1SV=2;tr|H0YD16|H0YD16_HUMANTorsin-1A-interactingprotein1(Fragment)OS=HomosapiensGN=TOR1AIP1PE=1SV=1;tr|H0YDU3|H0YDU3_HUMANTorsin-1A-interactingprotein1(Fragment)OS=HomosapiensGN=TOR1AIP1PE=1SV=2	51.38222234	51.87288333	48.04884661	44.46319474
tr|A0A0C4DGS1|A0A0C4DGS1_HUMANDolichyl-diphosphooligosaccharide--proteinglycosyltransferase48kDasubunitOS=HomosapiensGN=DDOSTPE=1SV=1;sp|P39656|OST48_HUMANDolichyl-diphosphooligosaccharide--proteinglycosyltransferase48kDasubunitOS=HomosapiensGN=DDOSTPE=1SV=4;tr|U3KQ84|U3KQ84_HUMANDolichyl-diphosphooligosaccharide--proteinglycosyltransferase48kDasubunit(Fragment)OS=HomosapiensGN=DDOSTPE=1SV=8	55.64170908	57.44492711	54.89078512	54.68890851
tr|A0A140T8Z0|A0A140T8Z0_HUMANProteindiaphanoushomolog1OS=HomosapiensGN=DIAPH1PE=1SV=1;tr|A0A0G2JH68|A0A0G2JH68_HUMANProteindiaphanoushomolog1OS=HomosapiensGN=DIAPH1PE=1SV=1;sp|O60610|DIAP1_HUMANProteindiaphanoushomolog1OS=HomosapiensGN=DIAPH1PE=1SV=2;tr|H9KV28|H9KV28_HUMANProteindiaphanoushomolog1OS=HomosapiensGN=DIAPH1PE=1SV=2;tr|B4E2I7|B4E2I7_HUMANProteindiaphanoushomolog1OS=HomosapiensGN=DIAPH1PE=1SV=1;tr|E5RJ79|E5RJ79_HUMANProteindiaphanoushomolog1(Fragment)OS=HomosapiensGN=DIAPH1PE=1SV=1	40.18195499	39.24992942	35.28111102	36.09465299
tr|A0A1B0GTP7|A0A1B0GTP7_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|E7EMM4|E7EMM4_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GW68|A0A1B0GW68_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GUA4|A0A1B0GUA4_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GTM3|A0A1B0GTM3_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GTZ5|A0A1B0GTZ5_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;sp|Q13510|ASAH1_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=5;tr|A0A1B0GUE3|A0A1B0GUE3_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GUG1|A0A1B0GUG1_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GUW4|A0A1B0GUW4_HUMANAcidceramidase(Fragment)OS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GUH5|A0A1B0GUH5_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GV06|A0A1B0GV06_HUMANAcidceramidase(Fragment)OS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GW48|A0A1B0GW48_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GVJ1|A0A1B0GVJ1_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GVE7|A0A1B0GVE7_HUMANAcidceramidase(Fragment)OS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GU62|A0A1B0GU62_HUMANAcidceramidase(Fragment)OS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GU06|A0A1B0GU06_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GUB3|A0A1B0GUB3_HUMANAcidceramidase(Fragment)OS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GVG2|A0A1B0GVG2_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GV88|A0A1B0GV88_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GVA3|A0A1B0GVA3_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GW66|A0A1B0GW66_HUMANAcidceramidase(Fragment)OS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GV95|A0A1B0GV95_HUMANAcidceramidase(Fragment)OS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GUJ3|A0A1B0GUJ3_HUMANAcidceramidase(Fragment)OS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GVC9|A0A1B0GVC9_HUMANAcidceramidase(Fragment)OS=HomosapiensGN=ASAH1PE=1SV=1	21.58917651	20.68526005	19.5247217	19.84178414
