ID	dPPE38.1.halflife	dPPE38.2.halflife	Uninfected.1.halflife	Uninfected.2.halflife
sp|Q99536|VAT1_HUMANSynapticvesiclemembraneproteinVAT-1homologOS=HomosapiensGN=VAT1PE=1SV=2;tr|K7ERT7|K7ERT7_HUMANSynapticvesiclemembraneproteinVAT-1homolog(Fragment)OS=HomosapiensGN=VAT1PE=1SV=1;tr|K7ESA3|K7ESA3_HUMANSynapticvesiclemembraneproteinVAT-1homolog(Fragment)OS=HomosapiensGN=VAT1PE=1SV=1;tr|K7ENX2|K7ENX2_HUMANSynapticvesiclemembraneproteinVAT-1homolog(Fragment)OS=HomosapiensGN=VAT1PE=1SV=1;tr|K7EM19|K7EM19_HUMANSynapticvesiclemembraneproteinVAT-1homolog(Fragment)OS=HomosapiensGN=VAT1PE=1SV=1;tr|K7EJM4|K7EJM4_HUMANSynapticvesiclemembraneproteinVAT-1homolog(Fragment)OS=HomosapiensGN=VAT1PE=1SV=1;tr|K7ER81|K7ER81_HUMANSynapticvesiclemembraneproteinVAT-1homolog(Fragment)OS=HomosapiensGN=VAT1PE=1SV=1	41.48470294	38.43574429	38.74937579	40.04434759
sp|Q9BSJ8|ESYT1_HUMANExtendedsynaptotagmin-1OS=HomosapiensGN=ESYT1PE=1SV=1;tr|F8VZB1|F8VZB1_HUMANExtendedsynaptotagmin-1(Fragment)OS=HomosapiensGN=ESYT1PE=1SV=1	40.04875567	38.28771284	39.06071185	39.66079784
sp|Q9BTV4|TMM43_HUMANTransmembraneprotein43OS=HomosapiensGN=TMEM43PE=1SV=1	50.5084648	45.69606245	49.29420644	55.19776894
sp|Q9H0D6|XRN2_HUMAN5'-3'exoribonuclease2OS=HomosapiensGN=XRN2PE=1SV=1	15.12811906	23.93496746	26.03840073	23.56698646
sp|Q9H0E2|TOLIP_HUMANToll-interactingproteinOS=HomosapiensGN=TOLLIPPE=1SV=1;tr|F2Z2Y8|F2Z2Y8_HUMANToll-interactingproteinOS=HomosapiensGN=TOLLIPPE=1SV=1;tr|E7EN89|E7EN89_HUMANTollinteractingprotein,isoformCRA_bOS=HomosapiensGN=TOLLIPPE=1SV=2;tr|E9PNS3|E9PNS3_HUMANToll-interactingproteinOS=HomosapiensGN=TOLLIPPE=1SV=1;tr|E9PP67|E9PP67_HUMANToll-interactingproteinOS=HomosapiensGN=TOLLIPPE=1SV=1;tr|E9PQ25|E9PQ25_HUMANToll-interactingprotein(Fragment)OS=HomosapiensGN=TOLLIPPE=1SV=1	24.77267479	25.20933377	23.14827761	20.46044681
sp|Q9H3N1|TMX1_HUMANThioredoxin-relatedtransmembraneprotein1OS=HomosapiensGN=TMX1PE=1SV=1;tr|G3V448|G3V448_HUMANThioredoxin-relatedtransmembraneprotein1OS=HomosapiensGN=TMX1PE=1SV=1	51.63132986	51.20104289	57.25424138	62.22516778
sp|Q9H3U1|UN45A_HUMANProteinunc-45homologAOS=HomosapiensGN=UNC45APE=1SV=1	32.37229002	29.45527206	27.76872773	27.31507994
sp|Q9H4A4|AMPB_HUMANAminopeptidaseBOS=HomosapiensGN=RNPEPPE=1SV=2;tr|A6NKB8|A6NKB8_HUMANAminopeptidaseBOS=HomosapiensGN=RNPEPPE=1SV=1;tr|A0A087WU27|A0A087WU27_HUMANAminopeptidaseB(Fragment)OS=HomosapiensGN=RNPEPPE=1SV=1;tr|A0A087WUS4|A0A087WUS4_HUMANAminopeptidaseB(Fragment)OS=HomosapiensGN=RNPEPPE=1SV=1;tr|C9JMZ3|C9JMZ3_HUMANAminopeptidaseB(Fragment)OS=HomosapiensGN=RNPEPPE=1SV=1;tr|H7C2T3|H7C2T3_HUMANAminopeptidaseB(Fragment)OS=HomosapiensGN=RNPEPPE=1SV=1	50.86204155	54.91084433	53.39618656	55.08174045
sp|Q9NP72|RAB18_HUMANRas-relatedproteinRab-18OS=HomosapiensGN=RAB18PE=1SV=1;tr|Q5W0J0|Q5W0J0_HUMANRas-relatedproteinRab-18OS=HomosapiensGN=RAB18PE=1SV=1;tr|A0A087X163|A0A087X163_HUMANRas-relatedproteinRab-18OS=HomosapiensGN=RAB18PE=1SV=1;tr|H0Y6T8|H0Y6T8_HUMANRas-relatedproteinRab-18(Fragment)OS=HomosapiensGN=RAB18PE=1SV=1	25.83034925	29.92273783	27.80330703	32.88554619
sp|Q9NQC3|RTN4_HUMANReticulon-4OS=HomosapiensGN=RTN4PE=1SV=2;tr|H7C106|H7C106_HUMANReticulon(Fragment)OS=HomosapiensGN=RTN4PE=1SV=1;tr|A0A0U1RQR6|A0A0U1RQR6_HUMANReticulon(Fragment)OS=HomosapiensGN=RTN4PE=1SV=1	43.23756545	44.46941772	43.46397774	46.22362769
sp|Q9NUQ9|FA49B_HUMANProteinFAM49BOS=HomosapiensGN=FAM49BPE=1SV=1;tr|E5RI16|E5RI16_HUMANProteinFAM49B(Fragment)OS=HomosapiensGN=FAM49BPE=1SV=1;tr|A0A087X178|A0A087X178_HUMANProteinFAM49BOS=HomosapiensGN=FAM49BPE=1SV=1;tr|E5RJL8|E5RJL8_HUMANProteinFAM49B(Fragment)OS=HomosapiensGN=FAM49BPE=1SV=1;tr|E5RJE1|E5RJE1_HUMANProteinFAM49B(Fragment)OS=HomosapiensGN=FAM49BPE=1SV=1;tr|E5RIR8|E5RIR8_HUMANProteinFAM49B(Fragment)OS=HomosapiensGN=FAM49BPE=1SV=1;tr|E5RGI7|E5RGI7_HUMANProteinFAM49B(Fragment)OS=HomosapiensGN=FAM49BPE=1SV=8;sp|Q9H0Q0|FA49A_HUMANProteinFAM49AOS=HomosapiensGN=FAM49APE=2SV=1;tr|E5RK61|E5RK61_HUMANProteinFAM49B(Fragment)OS=HomosapiensGN=FAM49BPE=1SV=1;tr|E5RFS4|E5RFS4_HUMANProteinFAM49B(Fragment)OS=HomosapiensGN=FAM49BPE=1SV=1;tr|E5RHU5|E5RHU5_HUMANProteinFAM49B(Fragment)OS=HomosapiensGN=FAM49BPE=1SV=1	49.76329854	47.90212464	48.78462233	49.99723065
sp|Q9NYU2|UGGG1_HUMANUDP-glucose:glycoproteinglucosyltransferase1OS=HomosapiensGN=UGGT1PE=1SV=3;tr|H7BZG0|H7BZG0_HUMANUDP-glucose:glycoproteinglucosyltransferase1(Fragment)OS=HomosapiensGN=UGGT1PE=1SV=1;sp|Q9NYU1|UGGG2_HUMANUDP-glucose:glycoproteinglucosyltransferase2OS=HomosapiensGN=UGGT2PE=1SV=4;tr|F8WCI2|F8WCI2_HUMANUDP-glucose:glycoproteinglucosyltransferase1OS=HomosapiensGN=UGGT1PE=1SV=1;tr|F8WCE6|F8WCE6_HUMANUDP-glucose:glycoproteinglucosyltransferase1OS=HomosapiensGN=UGGT1PE=1SV=1	48.9839326	47.51233054	47.80506595	54.36751178
sp|Q9P258|RCC2_HUMANProteinRCC2OS=HomosapiensGN=RCC2PE=1SV=2	34.71372993	34.59781865	32.28826276	36.24782124
sp|Q9UBB4|ATX10_HUMANAtaxin-10OS=HomosapiensGN=ATXN10PE=1SV=1;tr|B1AHE3|B1AHE3_HUMANAtaxin-10OS=HomosapiensGN=ATXN10PE=1SV=1;tr|B1AHE4|B1AHE4_HUMANAtaxin-10(Fragment)OS=HomosapiensGN=ATXN10PE=1SV=1	17.42925225	17.09177552	16.08355097	18.07584639
sp|Q9UI08|EVL_HUMANEna/VASP-likeproteinOS=HomosapiensGN=EVLPE=1SV=2;tr|H0YJN0|H0YJN0_HUMANEna/VASP-likeprotein(Fragment)OS=HomosapiensGN=EVLPE=1SV=1;tr|G3V2K5|G3V2K5_HUMANEna/VASP-likeprotein(Fragment)OS=HomosapiensGN=EVLPE=1SV=1;tr|G3V5F7|G3V5F7_HUMANEna/VASP-likeprotein(Fragment)OS=HomosapiensGN=EVLPE=1SV=1;tr|G3V314|G3V314_HUMANEna/VASP-likeprotein(Fragment)OS=HomosapiensGN=EVLPE=1SV=1;tr|H0YJL6|H0YJL6_HUMANEna/VASP-likeprotein(Fragment)OS=HomosapiensGN=EVLPE=1SV=1	35.99820943	32.62312635	30.15545538	28.61006853
sp|Q9Y265|RUVB1_HUMANRuvB-like1OS=HomosapiensGN=RUVBL1PE=1SV=1;tr|E7ETR0|E7ETR0_HUMANRuvB-likehelicaseOS=HomosapiensGN=RUVBL1PE=1SV=1;tr|H7C4G5|H7C4G5_HUMANRuvB-likehelicase(Fragment)OS=HomosapiensGN=RUVBL1PE=1SV=1;tr|J3QLR1|J3QLR1_HUMANRuvB-likehelicase(Fragment)OS=HomosapiensGN=RUVBL1PE=1SV=1;tr|H7C4I3|H7C4I3_HUMANRuvB-likehelicase(Fragment)OS=HomosapiensGN=RUVBL1PE=1SV=1	88.80374122	89.32839938	79.75152507	85.32093801
sp|Q9Y371|SHLB1_HUMANEndophilin-B1OS=HomosapiensGN=SH3GLB1PE=1SV=1;tr|A0A087WW40|A0A087WW40_HUMANEndophilin-B1OS=HomosapiensGN=SH3GLB1PE=1SV=1;tr|F8WFB9|F8WFB9_HUMANEndophilin-B2OS=HomosapiensGN=SH3GLB2PE=1SV=1;tr|B7ZC39|B7ZC39_HUMANEndophilin-B2OS=HomosapiensGN=SH3GLB2PE=1SV=1;sp|Q9NR46|SHLB2_HUMANEndophilin-B2OS=HomosapiensGN=SH3GLB2PE=1SV=1;tr|B7ZC38|B7ZC38_HUMANEndophilin-B2OS=HomosapiensGN=SH3GLB2PE=1SV=1	31.90594196	31.73263911	33.19922012	35.46746733
sp|Q9Y376|CAB39_HUMANCalcium-bindingprotein39OS=HomosapiensGN=CAB39PE=1SV=1;tr|A0A087X0K1|A0A087X0K1_HUMANCalcium-bindingprotein39OS=HomosapiensGN=CAB39PE=1SV=1	25.97832024	25.86438408	26.10447343	26.25952166
sp|Q9Y3C8|UFC1_HUMANUbiquitin-foldmodifier-conjugatingenzyme1OS=HomosapiensGN=UFC1PE=1SV=3	37.88799016	36.30718188	35.91656111	38.36189544
tr|A0A024R4M0|A0A024R4M0_HUMAN40SribosomalproteinS9OS=HomosapiensGN=RPS9PE=1SV=1;sp|P46781|RS9_HUMAN40SribosomalproteinS9OS=HomosapiensGN=RPS9PE=1SV=3;tr|B5MCT8|B5MCT8_HUMAN40SribosomalproteinS9OS=HomosapiensGN=RPS9PE=1SV=1;tr|C9JM19|C9JM19_HUMAN40SribosomalproteinS9OS=HomosapiensGN=RPS9PE=1SV=1;tr|F2Z3C0|F2Z3C0_HUMAN40SribosomalproteinS9OS=HomosapiensGN=RPS9PE=1SV=1;tr|A8MXK4|A8MXK4_HUMAN40SribosomalproteinS9OS=HomosapiensGN=RPS9PE=1SV=1	72.98800002	71.86451197	79.16329369	76.04003745
tr|A0A087X0S5|A0A087X0S5_HUMANCollagenalpha-1(VI)chainOS=HomosapiensGN=COL6A1PE=1SV=1;sp|P12109|CO6A1_HUMANCollagenalpha-1(VI)chainOS=HomosapiensGN=COL6A1PE=1SV=3	7.242448598	7.029612784	7.506703069	6.154975656
tr|A0A087X271|A0A087X271_HUMANCalponin(Fragment)OS=HomosapiensGN=CNN2PE=1SV=1;tr|B4DDF4|B4DDF4_HUMANCalponinOS=HomosapiensGN=CNN2PE=1SV=1;sp|Q99439|CNN2_HUMANCalponin-2OS=HomosapiensGN=CNN2PE=1SV=4;tr|B4DUT8|B4DUT8_HUMANCalponinOS=HomosapiensGN=CNN2PE=1SV=1;tr|K7ES69|K7ES69_HUMANCalponin-2OS=HomosapiensGN=CNN2PE=1SV=1;tr|A0A087X1X5|A0A087X1X5_HUMANCalponin(Fragment)OS=HomosapiensGN=CNN2PE=1SV=1;tr|H3BVI6|H3BVI6_HUMANCalponin(Fragment)OS=HomosapiensGN=CNN2PE=1SV=1;tr|H3BQH0|H3BQH0_HUMANCalponin-2(Fragment)OS=HomosapiensGN=CNN2PE=1SV=2;tr|A0A087WV51|A0A087WV51_HUMANCalponin-2(Fragment)OS=HomosapiensGN=CNN2PE=1SV=1;tr|U3KPS3|U3KPS3_HUMANCalponin-2(Fragment)OS=HomosapiensGN=CNN2PE=1SV=1;sp|Q15417|CNN3_HUMANCalponin-3OS=HomosapiensGN=CNN3PE=1SV=1	24.88579545	25.69700805	22.94751751	23.63413483
tr|A0A0A0MRM8|A0A0A0MRM8_HUMANUnconventionalmyosin-VIOS=HomosapiensGN=MYO6PE=1SV=1;tr|A0A0D9SGC1|A0A0D9SGC1_HUMANUnconventionalmyosin-VIOS=HomosapiensGN=MYO6PE=1SV=1;sp|Q9UM54|MYO6_HUMANUnconventionalmyosin-VIOS=HomosapiensGN=MYO6PE=1SV=4;tr|E7EW20|E7EW20_HUMANUnconventionalmyosin-VIOS=HomosapiensGN=MYO6PE=1SV=2;tr|Q5JVM0|Q5JVM0_HUMANUnconventionalmyosin-VI(Fragment)OS=HomosapiensGN=MYO6PE=1SV=1	35.33055741	35.66405141	34.37366773	36.17048213
tr|A0A0A0MS51|A0A0A0MS51_HUMANGelsolinOS=HomosapiensGN=GSNPE=1SV=1;tr|A0A0A0MT01|A0A0A0MT01_HUMANGelsolinOS=HomosapiensGN=GSNPE=1SV=1;sp|P06396|GELS_HUMANGelsolinOS=HomosapiensGN=GSNPE=1SV=1;CON__Q3SX14;tr|Q5T0I1|Q5T0I1_HUMANGelsolin(Fragment)OS=HomosapiensGN=GSNPE=1SV=1;tr|Q5T0H8|Q5T0H8_HUMANGelsolin(Fragment)OS=HomosapiensGN=GSNPE=1SV=2;REV__tr|H0YJM7|H0YJM7_HUMANProteinCASC1(Fragment)OS=HomosapiensGN=CASC1PE=1SV=2;REV__sp|Q6TDU7|CASC1_HUMANProteinCASC1OS=HomosapiensGN=CASC1PE=2SV=2;REV__tr|F8W8F9|F8W8F9_HUMANProteinCASC1OS=HomosapiensGN=CASC1PE=1SV=1	66.43963449	67.68070623	65.75477859	72.24114971
tr|A0A0A0MSK5|A0A0A0MSK5_HUMANTorsin-1A-interactingprotein1OS=HomosapiensGN=TOR1AIP1PE=1SV=1;sp|Q5JTV8|TOIP1_HUMANTorsin-1A-interactingprotein1OS=HomosapiensGN=TOR1AIP1PE=1SV=2;tr|H0YD16|H0YD16_HUMANTorsin-1A-interactingprotein1(Fragment)OS=HomosapiensGN=TOR1AIP1PE=1SV=1;tr|H0YDU3|H0YDU3_HUMANTorsin-1A-interactingprotein1(Fragment)OS=HomosapiensGN=TOR1AIP1PE=1SV=2	52.01341449	52.58162903	48.04884661	44.46319474
tr|A0A0C4DGS1|A0A0C4DGS1_HUMANDolichyl-diphosphooligosaccharide--proteinglycosyltransferase48kDasubunitOS=HomosapiensGN=DDOSTPE=1SV=1;sp|P39656|OST48_HUMANDolichyl-diphosphooligosaccharide--proteinglycosyltransferase48kDasubunitOS=HomosapiensGN=DDOSTPE=1SV=4;tr|U3KQ84|U3KQ84_HUMANDolichyl-diphosphooligosaccharide--proteinglycosyltransferase48kDasubunit(Fragment)OS=HomosapiensGN=DDOSTPE=1SV=8	56.43493734	55.37235352	54.89078512	54.68890851
tr|A0A140T8Z0|A0A140T8Z0_HUMANProteindiaphanoushomolog1OS=HomosapiensGN=DIAPH1PE=1SV=1;tr|A0A0G2JH68|A0A0G2JH68_HUMANProteindiaphanoushomolog1OS=HomosapiensGN=DIAPH1PE=1SV=1;sp|O60610|DIAP1_HUMANProteindiaphanoushomolog1OS=HomosapiensGN=DIAPH1PE=1SV=2;tr|H9KV28|H9KV28_HUMANProteindiaphanoushomolog1OS=HomosapiensGN=DIAPH1PE=1SV=2;tr|B4E2I7|B4E2I7_HUMANProteindiaphanoushomolog1OS=HomosapiensGN=DIAPH1PE=1SV=1;tr|E5RJ79|E5RJ79_HUMANProteindiaphanoushomolog1(Fragment)OS=HomosapiensGN=DIAPH1PE=1SV=1	37.39936634	39.82104393	35.28111102	36.09465299
tr|A0A1B0GTP7|A0A1B0GTP7_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|E7EMM4|E7EMM4_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GW68|A0A1B0GW68_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GUA4|A0A1B0GUA4_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GTM3|A0A1B0GTM3_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GTZ5|A0A1B0GTZ5_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;sp|Q13510|ASAH1_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=5;tr|A0A1B0GUE3|A0A1B0GUE3_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GUG1|A0A1B0GUG1_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GUW4|A0A1B0GUW4_HUMANAcidceramidase(Fragment)OS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GUH5|A0A1B0GUH5_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GV06|A0A1B0GV06_HUMANAcidceramidase(Fragment)OS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GW48|A0A1B0GW48_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GVJ1|A0A1B0GVJ1_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GVE7|A0A1B0GVE7_HUMANAcidceramidase(Fragment)OS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GU62|A0A1B0GU62_HUMANAcidceramidase(Fragment)OS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GU06|A0A1B0GU06_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GUB3|A0A1B0GUB3_HUMANAcidceramidase(Fragment)OS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GVG2|A0A1B0GVG2_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GV88|A0A1B0GV88_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GVA3|A0A1B0GVA3_HUMANAcidceramidaseOS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GW66|A0A1B0GW66_HUMANAcidceramidase(Fragment)OS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GV95|A0A1B0GV95_HUMANAcidceramidase(Fragment)OS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GUJ3|A0A1B0GUJ3_HUMANAcidceramidase(Fragment)OS=HomosapiensGN=ASAH1PE=1SV=1;tr|A0A1B0GVC9|A0A1B0GVC9_HUMANAcidceramidase(Fragment)OS=HomosapiensGN=ASAH1PE=1SV=1	18.40771961	17.56972443	19.5247217	19.84178414
tr|A0A1B0GV23|A0A1B0GV23_HUMANCathepsinDOS=HomosapiensGN=CTSDPE=1SV=1;tr|A0A1B0GVD5|A0A1B0GVD5_HUMANCathepsinDOS=HomosapiensGN=CTSDPE=1SV=1;tr|A0A1B0GWE8|A0A1B0GWE8_HUMANCathepsinDOS=HomosapiensGN=CTSDPE=1SV=1;sp|P07339|CATD_HUMANCathepsinDOS=HomosapiensGN=CTSDPE=1SV=1;tr|A0A1B0GW44|A0A1B0GW44_HUMANCathepsinDOS=HomosapiensGN=CTSDPE=1SV=1;tr|A0A1B0GVP3|A0A1B0GVP3_HUMANCathepsinDOS=HomosapiensGN=CTSDPE=1SV=1;tr|A0A1B0GU92|A0A1B0GU92_HUMANUncharacterizedproteinOS=HomosapiensPE=1SV=1;tr|A0A1B0GU03|A0A1B0GU03_HUMANUncharacterizedproteinOS=HomosapiensPE=1SV=1;tr|C9JH19|C9JH19_HUMANCathepsinD(Fragment)OS=HomosapiensGN=CTSDPE=1SV=1;tr|F8WD96|F8WD96_HUMANCathepsinDOS=HomosapiensGN=CTSDPE=1SV=1;tr|H7C469|H7C469_HUMANUncharacterizedprotein(Fragment)OS=HomosapiensPE=1SV=7;tr|H7C1V0|H7C1V0_HUMANCathepsinD(Fragment)OS=HomosapiensGN=CTSDPE=1SV=1;tr|F8W787|F8W787_HUMANCathepsinD(Fragment)OS=HomosapiensGN=CTSDPE=1SV=1;tr|A0A1B0GV01|A0A1B0GV01_HUMANCathepsinD(Fragment)OS=HomosapiensGN=CTSDPE=1SV=1;tr|A0A1B0GVF1|A0A1B0GVF1_HUMANUncharacterizedprotein(Fragment)OS=HomosapiensPE=1SV=1	15.02274258	13.58960959	14.8035711	14.92468035
tr|A2ACR1|A2ACR1_HUMANProteasomesubunitbetatypeOS=HomosapiensGN=PSMB9PE=1SV=1;sp|P28065|PSB9_HUMANProteasomesubunitbetatype-9OS=HomosapiensGN=PSMB9PE=1SV=2;tr|A0A0G2JJA7|A0A0G2JJA7_HUMANProteasomesubunitbetatypeOS=HomosapiensGN=PSMB9PE=1SV=1;tr|A2ACR0|A2ACR0_HUMANProteasomesubunitbetatype-9(Fragment)OS=HomosapiensGN=PSMB9PE=1SV=1;tr|A0A0G2JJQ0|A0A0G2JJQ0_HUMANProteasomesubunitbetatype-9(Fragment)OS=HomosapiensGN=PSMB9PE=1SV=1;tr|A0A0G2JJ13|A0A0G2JJ13_HUMANProteasomesubunitbetatype-9OS=HomosapiensGN=PSMB9PE=1SV=1;tr|A0A0G2JHI2|A0A0G2JHI2_HUMANProteasomesubunitbetatype-9OS=HomosapiensGN=PSMB9PE=1SV=1	56.29035128	41.96744062	39.71127259	53.94702905
tr|A6NNN6|A6NNN6_HUMANPericentriolarmaterial1proteinOS=HomosapiensGN=PCM1PE=1SV=5;tr|E7ETA6|E7ETA6_HUMANPericentriolarmaterial1proteinOS=HomosapiensGN=PCM1PE=1SV=1;sp|Q15154|PCM1_HUMANPericentriolarmaterial1proteinOS=HomosapiensGN=PCM1PE=1SV=4;tr|H0YBA1|H0YBA1_HUMANPericentriolarmaterial1protein(Fragment)OS=HomosapiensGN=PCM1PE=1SV=1;tr|E9PGW9|E9PGW9_HUMANPericentriolarmaterial1proteinOS=HomosapiensGN=PCM1PE=1SV=1;tr|E7EV93|E7EV93_HUMANPericentriolarmaterial1protein(Fragment)OS=HomosapiensGN=PCM1PE=1SV=1;tr|E5RGQ4|E5RGQ4_HUMANPericentriolarmaterial1protein(Fragment)OS=HomosapiensGN=PCM1PE=1SV=1	16.70904569	17.46901977	13.80226858	16.70566263
tr|B1AK87|B1AK87_HUMANCappingprotein(Actinfilament)muscleZ-line,beta,isoformCRA_aOS=HomosapiensGN=CAPZBPE=1SV=1;tr|B1AK88|B1AK88_HUMANCappingprotein(Actinfilament)muscleZ-line,beta,isoformCRA_dOS=HomosapiensGN=CAPZBPE=1SV=1	41.4070644	44.78253312	41.89776387	42.84056934
tr|B1ANR0|B1ANR0_HUMANPolyadenylate-bindingproteinOS=HomosapiensGN=PABPC4PE=1SV=1;sp|Q13310|PABP4_HUMANPolyadenylate-bindingprotein4OS=HomosapiensGN=PABPC4PE=1SV=1;tr|B1ANR1|B1ANR1_HUMANPolyadenylate-bindingprotein4(Fragment)OS=HomosapiensGN=PABPC4PE=1SV=1;tr|H0YEQ8|H0YEQ8_HUMANPolyadenylate-bindingprotein4(Fragment)OS=HomosapiensGN=PABPC4PE=1SV=1	42.00682978	40.32772911	39.93644648	42.12082949
tr|B4DJV2|B4DJV2_HUMANCitratesynthaseOS=HomosapiensGN=CSPE=1SV=1;sp|O75390|CISY_HUMANCitratesynthase,mitochondrialOS=HomosapiensGN=CSPE=1SV=2;tr|A0A0C4DGI3|A0A0C4DGI3_HUMANCitratesynthaseOS=HomosapiensGN=CSPE=1SV=1;tr|H0YIC4|H0YIC4_HUMANCitratesynthase(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8VPF9|F8VPF9_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=8;tr|F8VPA1|F8VPA1_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8VTT8|F8VTT8_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8W1S4|F8W1S4_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8W4S1|F8W4S1_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|H0YH82|H0YH82_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8W642|F8W642_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8VZK9|F8VZK9_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=8;tr|F8VX07|F8VX07_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8VRP1|F8VRP1_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=8;tr|F8VX68|F8VX68_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8VRI6|F8VRI6_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8VWQ5|F8VWQ5_HUMANCitratesynthase,mitochondrialOS=HomosapiensGN=CSPE=1SV=1;tr|F8VR34|F8VR34_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1;tr|F8W0J2|F8W0J2_HUMANCitratesynthase,mitochondrialOS=HomosapiensGN=CSPE=1SV=1;tr|F8VU34|F8VU34_HUMANCitratesynthase,mitochondrial(Fragment)OS=HomosapiensGN=CSPE=1SV=1	67.97465836	64.75829888	64.86980049	69.6186262
tr|B8ZZQ6|B8ZZQ6_HUMANProthymosinalphaOS=HomosapiensGN=PTMAPE=1SV=1;sp|P06454|PTMA_HUMANProthymosinalphaOS=HomosapiensGN=PTMAPE=1SV=2;tr|B8ZZA1|B8ZZA1_HUMANProthymosinalphaOS=HomosapiensGN=PTMAPE=1SV=1;tr|B8ZZW7|B8ZZW7_HUMANProthymosinalphaOS=HomosapiensGN=PTMAPE=1SV=1;tr|H7C2N1|H7C2N1_HUMANProthymosinalpha(Fragment)OS=HomosapiensGN=PTMAPE=1SV=1	32.70500939	41.2591917	37.61838444	41.48172499
